,,,,,,,,,,,,,,,,,,,,,,,,,,,max_TTL
10.30.228.213,8.8.8.8,e5.whatsapp.net,1780,,,,,,,,,,,,,,,,,,,,,,,,1780
10.30.234.97,8.8.8.8,g-fallback.whatsapp.net,1779,60,,,,,,,,,,,,,,,,,,,,,,,1779
10.30.244.55,8.8.8.8,v7event.stats.avast.com,631,1778,,,,,,,,,,,,,,,,,,,,,,,1778
10.30.244.55,8.8.8.8,v7.stats.avast.com,137,1778,1778,,,,,,,,,,,,,,,,,,,,,,1778
10.30.244.55,8.8.8.8,v7.stats.avast.com,137,1778,1778,,,,,,,,,,,,,,,,,,,,,,1778
10.30.221.75,8.8.4.4,e16.whatsapp.net,1778,,,,,,,,,,,,,,,,,,,,,,,,1778
10.30.228.213,8.8.8.8,gamedot.afafb.com,1777,36,36,36,36,,,,,,,,,,,,,,,,,,,,1777
10.30.220.0,8.8.8.8,g.whatsapp.net,1777,2,,,,,,,,,,,,,,,,,,,,,,,1777
10.30.225.121,8.8.8.8,i.instagram.com,1777,26,,,,,,,,,,,,,,,,,,,,,,,1777
10.30.225.123,8.8.4.4,g.whatsapp.net,1776,4,,,,,,,,,,,,,,,,,,,,,,,1776
10.30.220.230,208.67.222.222,time.nist.gov,1775,575,,,,,,,,,,,,,,,,,,,,,,,1775
10.30.255.244,8.8.8.8,graph.instagram.com,1775,60,,,,,,,,,,,,,,,,,,,,,,,1775
10.30.237.84,209.212.96.1,z-m-portal.fb.com,1773,152,,,,,,,,,,,,,,,,,,,,,,,1773
10.30.221.75,8.8.8.8,e16.whatsapp.net,1772,,,,,,,,,,,,,,,,,,,,,,,,1772
10.30.228.213,8.8.8.8,gamedot.afafb.com,1771,30,30,30,30,,,,,,,,,,,,,,,,,,,,1771
10.30.246.251,8.8.8.8,g.whatsapp.net,1771,25,,,,,,,,,,,,,,,,,,,,,,,1771
10.30.221.75,8.8.4.4,g-fallback.whatsapp.net,1768,60,,,,,,,,,,,,,,,,,,,,,,,1768
10.30.228.213,8.8.8.8,dit.whatsapp.net,741,1768,53,,,,,,,,,,,,,,,,,,,,,,1768
10.30.239.91,8.8.8.8,webcast31-normal-useast1a.tiktokv.com,1765,60,,,,,,,,,,,,,,,,,,,,,,,1765
10.30.228.213,8.8.8.8,gamedot.afafb.com,1764,48,48,48,48,,,,,,,,,,,,,,,,,,,,1764
10.30.238.198,8.8.8.8,g.whatsapp.net,1764,60,,,,,,,,,,,,,,,,,,,,,,,1764
10.30.238.223,180.76.76.76,telemetry.sdk.inmobi.com,1763,,,,,,,,,,,,,,,,,,,,,,,,1763
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1761,,,,,,,,,,,,,,,,,,,,,,,,1761
10.30.222.249,8.8.4.4,e15.whatsapp.net,1760,,,,,,,,,,,,,,,,,,,,,,,,1760
10.30.228.213,8.8.8.8,gamedot.afafb.com,1758,38,38,38,38,,,,,,,,,,,,,,,,,,,,1758
10.30.243.51,8.8.8.8,mqtt-mini.facebook.com,1756,60,,,,,,,,,,,,,,,,,,,,,,,1756
10.30.253.228,8.8.4.4,g.whatsapp.net,1754,1,,,,,,,,,,,,,,,,,,,,,,,1754
10.30.233.210,8.8.4.4,e6.whatsapp.net,1753,,,,,,,,,,,,,,,,,,,,,,,,1753
10.30.228.213,8.8.8.8,gamedot.afafb.com,1753,13,13,13,13,,,,,,,,,,,,,,,,,,,,1753
10.30.220.230,208.67.222.222,e4.whatsapp.net,1752,,,,,,,,,,,,,,,,,,,,,,,,1752
10.30.234.26,8.8.8.8,g-fallback.whatsapp.net,1750,60,,,,,,,,,,,,,,,,,,,,,,,1750
10.30.226.90,8.8.8.8,g.whatsapp.net,1749,34,,,,,,,,,,,,,,,,,,,,,,,1749
10.30.232.130,8.8.8.8,g.whatsapp.net,1747,60,,,,,,,,,,,,,,,,,,,,,,,1747
10.30.226.164,8.8.8.8,e15.whatsapp.net,1747,,,,,,,,,,,,,,,,,,,,,,,,1747
10.30.222.249,8.8.8.8,g.whatsapp.net,1746,60,,,,,,,,,,,,,,,,,,,,,,,1746
10.30.222.249,8.8.8.8,g.whatsapp.net,1746,60,,,,,,,,,,,,,,,,,,,,,,,1746
10.30.243.51,8.8.8.8,mqtt-mini.facebook.com,1743,60,,,,,,,,,,,,,,,,,,,,,,,1743
10.30.218.139,114.114.114.114,search16-normal-c-useast1a.tiktokv.com,217,1743,34,34,34,34,34,34,34,34,34,,,,,,,,,,,,,,1743
10.30.228.213,8.8.8.8,gamedot.afafb.com,1742,2,2,2,2,,,,,,,,,,,,,,,,,,,,1742
10.30.217.254,8.8.4.4,g-fallback.whatsapp.net,1742,60,,,,,,,,,,,,,,,,,,,,,,,1742
10.30.218.112,8.8.8.8,g-fallback.whatsapp.net,1742,42,,,,,,,,,,,,,,,,,,,,,,,1742
10.30.218.112,8.8.8.8,g-fallback.whatsapp.net,1742,60,,,,,,,,,,,,,,,,,,,,,,,1742
10.30.222.249,8.8.8.8,g.whatsapp.net,1741,28,,,,,,,,,,,,,,,,,,,,,,,1741
10.30.222.249,8.8.8.8,g.whatsapp.net,1741,60,,,,,,,,,,,,,,,,,,,,,,,1741
10.30.218.18,8.8.8.8,1100052647.sdk-hb.smaato.net,1740,,,,,,,,,,,,,,,,,,,,,,,,1740
10.30.222.249,8.8.4.4,g.whatsapp.net,1740,1,,,,,,,,,,,,,,,,,,,,,,,1740
10.30.228.213,8.8.8.8,chat-e2ee-mini.facebook.com,1738,31,,,,,,,,,,,,,,,,,,,,,,,1738
10.30.224.195,8.8.8.8,v7.stats.avast.com,1288,1738,,,,,,,,,,,,,,,,,,,,,,,1738
10.30.238.198,8.8.8.8,graph.facebook.com,1738,49,,,,,,,,,,,,,,,,,,,,,,,1738
10.30.226.157,8.8.4.4,g.whatsapp.net,1736,60,,,,,,,,,,,,,,,,,,,,,,,1736
10.30.239.91,8.8.8.8,mqtt-mini.facebook.com,1736,10,,,,,,,,,,,,,,,,,,,,,,,1736
10.30.228.213,8.8.8.8,gamedot.afafb.com,1734,50,50,50,50,,,,,,,,,,,,,,,,,,,,1734
10.30.228.213,8.8.8.8,graph.facebook.com,1734,60,,,,,,,,,,,,,,,,,,,,,,,1734
10.30.219.139,8.8.8.8,v7.stats.avast.com,883,1733,,,,,,,,,,,,,,,,,,,,,,,1733
10.30.219.139,8.8.8.8,v7.stats.avast.com,883,1733,,,,,,,,,,,,,,,,,,,,,,,1733
10.30.229.57,8.8.4.4,g-fallback.whatsapp.net,1732,60,,,,,,,,,,,,,,,,,,,,,,,1732
10.30.218.90,8.8.4.4,e3.whatsapp.net,1731,,,,,,,,,,,,,,,,,,,,,,,,1731
10.30.226.90,8.8.4.4,g-fallback.whatsapp.net,1731,33,,,,,,,,,,,,,,,,,,,,,,,1731
10.30.228.213,8.8.8.8,edge-mqtt.facebook.com,1730,60,,,,,,,,,,,,,,,,,,,,,,,1730
10.30.223.104,8.8.8.8,e15.whatsapp.net,1730,,,,,,,,,,,,,,,,,,,,,,,,1730
10.30.219.139,8.8.8.8,v7event.stats.avast.com,1024,1729,,,,,,,,,,,,,,,,,,,,,,,1729
10.30.226.164,8.8.8.8,e1.whatsapp.net,1728,,,,,,,,,,,,,,,,,,,,,,,,1728
10.30.218.139,114.114.114.114,captive.apple.com,1727,193,193,32,32,,,,,,,,,,,,,,,,,,,,1727
10.30.228.213,8.8.8.8,gamedot.afafb.com,1726,6,6,6,6,,,,,,,,,,,,,,,,,,,,1726
10.30.255.244,8.8.8.8,gcore-vid.xvideos-cdn.com,1726,60,,,,,,,,,,,,,,,,,,,,,,,1726
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1724,,,,,,,,,,,,,,,,,,,,,,,,1724
10.30.253.102,8.8.8.8,pull-flv-f64-va01.tiktokcdn.com,448,1724,42,42,42,42,42,,,,,,,,,,,,,,,,,,1724
10.30.238.198,8.8.4.4,scontent.febb9-1.fna.fbcdn.net,1724,,,,,,,,,,,,,,,,,,,,,,,,1724
10.30.224.195,8.8.8.8,v7event.stats.avast.com,146,1721,,,,,,,,,,,,,,,,,,,,,,,1721
10.30.228.213,8.8.8.8,gamedot.afafb.com,1720,41,41,41,41,,,,,,,,,,,,,,,,,,,,1720
10.30.218.18,8.8.8.8,1100052647.sdk-hb.smaato.net,1720,,,,,,,,,,,,,,,,,,,,,,,,1720
10.30.254.172,8.8.8.8,graph.facebook.com,1720,60,,,,,,,,,,,,,,,,,,,,,,,1720
10.30.238.223,223.5.5.5,r5---sn-woc7kne7.googlevideo.com,1720,1720,,,,,,,,,,,,,,,,,,,,,,,1720
10.30.254.229,8.8.8.8,graph.facebook.com,1719,9,,,,,,,,,,,,,,,,,,,,,,,1719
10.30.238.223,223.5.5.5,r5---sn-woc7kne7.googlevideo.com,1719,1719,,,,,,,,,,,,,,,,,,,,,,,1719
10.30.228.213,8.8.8.8,gamedot.afafb.com,1718,45,45,45,45,,,,,,,,,,,,,,,,,,,,1718
10.30.228.213,8.8.8.8,gamedot.afafb.com,1716,50,50,50,50,,,,,,,,,,,,,,,,,,,,1716
10.30.224.18,8.8.8.8,e3.whatsapp.net,1714,,,,,,,,,,,,,,,,,,,,,,,,1714
10.30.217.128,8.8.8.8,web.facebook.com,1714,53,,,,,,,,,,,,,,,,,,,,,,,1714
10.30.217.196,8.8.8.8,sf16-static.i18n-pglstatp.com,3,1713,9,20,20,,,,,,,,,,,,,,,,,,,,1713
10.30.241.180,8.8.4.4,g-fallback.whatsapp.net,1713,41,,,,,,,,,,,,,,,,,,,,,,,1713
10.30.221.75,8.8.4.4,g.whatsapp.net,1712,60,,,,,,,,,,,,,,,,,,,,,,,1712
10.30.218.139,114.114.114.114,g-fallback.whatsapp.net,1712,32,,,,,,,,,,,,,,,,,,,,,,,1712
10.30.228.213,8.8.8.8,gamedot.afafb.com,1711,37,37,37,37,,,,,,,,,,,,,,,,,,,,1711
10.30.220.230,8.8.8.8,ntp.sjtu.edu.cn,242,260,1711,900,900,900,,,,,,,,,,,,,,,,,,,1711
10.30.217.246,8.8.8.8,m.facebook.com,1709,19,,,,,,,,,,,,,,,,,,,,,,,1709
10.30.223.56,8.8.8.8,g-fallback.whatsapp.net,1706,60,,,,,,,,,,,,,,,,,,,,,,,1706
10.30.236.9,8.8.8.8,e10.whatsapp.net,1705,,,,,,,,,,,,,,,,,,,,,,,,1705
10.30.218.74,8.8.8.8,g.whatsapp.net,1705,24,,,,,,,,,,,,,,,,,,,,,,,1705
10.30.219.221,8.8.8.8,g.whatsapp.net,1704,59,,,,,,,,,,,,,,,,,,,,,,,1704
10.30.255.244,8.8.8.8,graph.whatsapp.com,1703,50,,,,,,,,,,,,,,,,,,,,,,,1703
10.30.228.213,8.8.8.8,gamedot.afafb.com,1702,4,4,4,4,,,,,,,,,,,,,,,,,,,,1702
10.30.238.223,223.5.5.5,rr4---sn-woc7knel.googlevideo.com,1701,1701,,,,,,,,,,,,,,,,,,,,,,,1701
10.30.228.213,8.8.8.8,gamedot.afafb.com,1693,35,35,35,35,,,,,,,,,,,,,,,,,,,,1693
10.30.228.213,8.8.8.8,gamedot.afafb.com,1692,31,31,31,31,,,,,,,,,,,,,,,,,,,,1692
10.30.218.215,8.8.4.4,e8.whatsapp.net,1692,,,,,,,,,,,,,,,,,,,,,,,,1692
10.30.238.223,223.5.5.5,edgedl.me.gvt1.com,1692,,,,,,,,,,,,,,,,,,,,,,,,1692
10.30.238.223,223.5.5.5,edgedl.me.gvt1.com,1692,,,,,,,,,,,,,,,,,,,,,,,,1692
10.30.218.139,114.114.114.114,captive.apple.com,1689,211,211,32,32,,,,,,,,,,,,,,,,,,,,1689
10.30.218.18,8.8.8.8,smaato_sdk_remote_config.json.sdk-files.smaato.net,1687,,,,,,,,,,,,,,,,,,,,,,,,1687
10.30.238.223,180.76.76.76,edgedl.me.gvt1.com,1686,,,,,,,,,,,,,,,,,,,,,,,,1686
10.30.244.55,8.8.8.8,v7event.stats.avast.com,467,1685,,,,,,,,,,,,,,,,,,,,,,,1685
10.30.218.119,8.8.8.8,www.amazon.com,1683,60,60,,,,,,,,,,,,,,,,,,,,,,1683
10.30.228.213,8.8.8.8,gamedot.afafb.com,1683,30,30,30,30,,,,,,,,,,,,,,,,,,,,1683
10.30.255.244,8.8.8.8,rr1---sn-oxvuxa15-woce.googlevideo.com,1683,1683,,,,,,,,,,,,,,,,,,,,,,,1683
10.30.228.213,8.8.8.8,gamedot.afafb.com,1682,2,2,2,2,,,,,,,,,,,,,,,,,,,,1682
10.30.220.230,208.67.222.222,time.windows.com,1682,600,,,,,,,,,,,,,,,,,,,,,,,1682
10.30.226.90,8.8.8.8,e2.whatsapp.net,1681,,,,,,,,,,,,,,,,,,,,,,,,1681
10.30.228.213,8.8.8.8,gamedot.afafb.com,1680,33,33,33,33,,,,,,,,,,,,,,,,,,,,1680
10.30.220.230,8.8.8.8,time.nist.gov,1678,569,,,,,,,,,,,,,,,,,,,,,,,1678
10.30.255.244,8.8.8.8,rr3---sn-oxvuxa15-woce.googlevideo.com,1678,1678,,,,,,,,,,,,,,,,,,,,,,,1678
10.30.228.213,8.8.8.8,mqtt-mini.facebook.com,1677,38,,,,,,,,,,,,,,,,,,,,,,,1677
10.30.228.213,8.8.8.8,graph.facebook.com,1677,16,,,,,,,,,,,,,,,,,,,,,,,1677
10.30.246.160,8.8.4.4,g-fallback.whatsapp.net,1675,60,,,,,,,,,,,,,,,,,,,,,,,1675
10.30.228.213,8.8.8.8,gamedot.afafb.com,1673,53,53,53,53,,,,,,,,,,,,,,,,,,,,1673
10.30.230.145,8.8.8.8,g.whatsapp.net,1672,60,,,,,,,,,,,,,,,,,,,,,,,1672
10.30.218.139,8.8.4.4,g.whatsapp.net,1672,60,,,,,,,,,,,,,,,,,,,,,,,1672
10.30.228.213,8.8.8.8,gamedot.afafb.com,1671,16,16,16,16,,,,,,,,,,,,,,,,,,,,1671
10.30.228.213,8.8.8.8,gamedot.afafb.com,1670,50,50,50,50,,,,,,,,,,,,,,,,,,,,1670
10.30.228.213,8.8.8.8,gamedot.afafb.com,1670,51,51,51,51,,,,,,,,,,,,,,,,,,,,1670
10.30.228.213,8.8.8.8,gamedot.afafb.com,1670,52,52,52,52,,,,,,,,,,,,,,,,,,,,1670
10.30.218.112,8.8.8.8,e12.whatsapp.net,1670,,,,,,,,,,,,,,,,,,,,,,,,1670
10.30.235.42,8.8.8.8,e5.whatsapp.net,1668,,,,,,,,,,,,,,,,,,,,,,,,1668
10.30.228.213,8.8.8.8,edge-mqtt.facebook.com,1666,50,,,,,,,,,,,,,,,,,,,,,,,1666
10.30.220.230,8.8.8.8,g-fallback.whatsapp.net,1666,60,,,,,,,,,,,,,,,,,,,,,,,1666
10.30.217.50,8.8.8.8,g.whatsapp.net,1666,5,,,,,,,,,,,,,,,,,,,,,,,1666
10.30.238.223,223.5.5.5,rr1---sn-oxvuxa15-woce.googlevideo.com,1665,1665,,,,,,,,,,,,,,,,,,,,,,,1665
10.30.244.55,8.8.8.8,v7event.stats.avast.com,636,1664,1664,,,,,,,,,,,,,,,,,,,,,,1664
10.30.244.55,8.8.8.8,v7.stats.avast.com,529,1664,1664,,,,,,,,,,,,,,,,,,,,,,1664
10.30.244.55,8.8.8.8,v7.stats.avast.com,529,1664,1664,,,,,,,,,,,,,,,,,,,,,,1664
10.30.224.111,8.8.8.8,e9.whatsapp.net,1662,,,,,,,,,,,,,,,,,,,,,,,,1662
10.30.222.169,8.8.8.8,snaptu-z.facebook.com,1661,18,,,,,,,,,,,,,,,,,,,,,,,1661
10.30.231.124,8.8.4.4,e15.whatsapp.net,1660,,,,,,,,,,,,,,,,,,,,,,,,1660
10.30.220.230,208.67.222.222,e16.whatsapp.net,1659,,,,,,,,,,,,,,,,,,,,,,,,1659
10.30.220.205,8.8.4.4,z-m-scontent-cpt1-1.xx.fbcdn.net,1659,,,,,,,,,,,,,,,,,,,,,,,,1659
10.30.216.234,8.8.8.8,g-fallback.whatsapp.net,1659,11,,,,,,,,,,,,,,,,,,,,,,,1659
10.30.217.74,8.8.4.4,g.whatsapp.net,1658,60,,,,,,,,,,,,,,,,,,,,,,,1658
10.30.238.223,180.76.76.76,operate-sdk-telemetry.unity3d.com,1658,,,,,,,,,,,,,,,,,,,,,,,,1658
10.30.228.213,8.8.8.8,gamedot.afafb.com,1657,39,39,39,39,,,,,,,,,,,,,,,,,,,,1657
10.30.228.213,8.8.8.8,gamedot.afafb.com,1657,38,38,38,38,,,,,,,,,,,,,,,,,,,,1657
10.30.226.145,8.8.8.8,gateway.facebook.com,1657,42,,,,,,,,,,,,,,,,,,,,,,,1657
10.30.220.230,8.8.8.8,ntp.sjtu.edu.cn,166,229,1657,900,900,900,,,,,,,,,,,,,,,,,,,1657
10.30.225.121,8.8.8.8,graph.instagram.com,1654,60,,,,,,,,,,,,,,,,,,,,,,,1654
10.30.225.121,8.8.8.8,graph.instagram.com,1654,60,,,,,,,,,,,,,,,,,,,,,,,1654
10.30.252.214,8.8.8.8,t2.hshh.org,1654,130,130,130,130,,,,,,,,,,,,,,,,,,,,1654
10.30.234.160,8.8.8.8,e6.whatsapp.net,1653,,,,,,,,,,,,,,,,,,,,,,,,1653
10.30.253.146,8.8.8.8,epdg.epc.mnc007.mcc655.pub.3gppnetwork.org,1652,,,,,,,,,,,,,,,,,,,,,,,,1652
10.30.218.144,8.8.8.8,g.whatsapp.net,1652,60,,,,,,,,,,,,,,,,,,,,,,,1652
10.30.249.31,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1651,,,,,,,,,,,,,,,,,,,,,,,,1651
10.30.228.213,8.8.8.8,gamedot.afafb.com,1649,30,30,30,30,,,,,,,,,,,,,,,,,,,,1649
10.30.223.251,8.8.8.8,edge-mqtt.facebook.com,1648,19,,,,,,,,,,,,,,,,,,,,,,,1648
10.30.222.156,8.8.4.4,scontent.febb9-1.fna.fbcdn.net,1647,,,,,,,,,,,,,,,,,,,,,,,,1647
10.30.228.213,8.8.8.8,gamedot.afafb.com,1644,58,58,58,58,,,,,,,,,,,,,,,,,,,,1644
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1644,,,,,,,,,,,,,,,,,,,,,,,,1644
10.30.244.57,8.8.8.8,mqtt-mini.facebook.com,1642,9,,,,,,,,,,,,,,,,,,,,,,,1642
10.30.238.223,223.5.5.5,rr3---sn-oxvuxa15-woce.gvt1.com,1641,1641,,,,,,,,,,,,,,,,,,,,,,,1641
10.30.223.56,8.8.8.8,g-fallback.whatsapp.net,1641,41,,,,,,,,,,,,,,,,,,,,,,,1641
10.30.244.55,8.8.8.8,v7.stats.avast.com,1139,1640,,,,,,,,,,,,,,,,,,,,,,,1640
10.30.255.244,8.8.8.8,rr5---sn-woc7snez.googlevideo.com,1640,1640,,,,,,,,,,,,,,,,,,,,,,,1640
10.30.221.132,8.8.4.4,g.whatsapp.net,1639,60,,,,,,,,,,,,,,,,,,,,,,,1639
10.30.238.223,223.5.5.5,r3---sn-woc7kne7.googlevideo.com,1638,1638,,,,,,,,,,,,,,,,,,,,,,,1638
10.30.224.18,8.8.8.8,time.nist.gov,1636,442,,,,,,,,,,,,,,,,,,,,,,,1636
10.30.218.139,114.114.114.114,captive.apple.com,1636,102,102,32,32,,,,,,,,,,,,,,,,,,,,1636
10.30.228.213,8.8.8.8,gamedot.afafb.com,1632,36,36,36,36,,,,,,,,,,,,,,,,,,,,1632
10.30.230.203,8.8.4.4,e6.whatsapp.net,1631,,,,,,,,,,,,,,,,,,,,,,,,1631
10.30.228.241,8.8.8.8,dit.whatsapp.net,1630,113,11,,,,,,,,,,,,,,,,,,,,,,1630
10.30.230.252,8.8.8.8,rupload.facebook.com,1628,11,,,,,,,,,,,,,,,,,,,,,,,1628
10.30.228.213,8.8.8.8,gamedot.afafb.com,1626,16,16,16,16,,,,,,,,,,,,,,,,,,,,1626
10.30.228.213,8.8.8.8,e11.whatsapp.net,1624,,,,,,,,,,,,,,,,,,,,,,,,1624
10.30.226.157,8.8.4.4,g.whatsapp.net,1622,13,,,,,,,,,,,,,,,,,,,,,,,1622
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1621,,,,,,,,,,,,,,,,,,,,,,,,1621
10.30.218.91,8.8.4.4,g.whatsapp.net,1620,13,,,,,,,,,,,,,,,,,,,,,,,1620
10.30.221.170,8.8.4.4,e1.whatsapp.net,1618,,,,,,,,,,,,,,,,,,,,,,,,1618
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1614,,,,,,,,,,,,,,,,,,,,,,,,1614
10.30.238.223,180.76.76.76,time.windows.com,1614,39,,,,,,,,,,,,,,,,,,,,,,,1614
10.30.221.30,208.67.222.222,mqtt-mini.facebook.com,1613,40,,,,,,,,,,,,,,,,,,,,,,,1613
10.30.217.153,8.8.8.8,e16.whatsapp.net,1613,,,,,,,,,,,,,,,,,,,,,,,,1613
10.30.228.213,8.8.8.8,g-fallback.whatsapp.net,1612,28,,,,,,,,,,,,,,,,,,,,,,,1612
10.30.228.213,8.8.8.8,gamedot.afafb.com,1611,50,50,50,50,,,,,,,,,,,,,,,,,,,,1611
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1610,,,,,,,,,,,,,,,,,,,,,,,,1610
10.30.228.213,8.8.8.8,gamedot.afafb.com,1609,25,25,25,25,,,,,,,,,,,,,,,,,,,,1609
10.30.228.213,8.8.8.8,mqtt-mini.facebook.com,1608,55,,,,,,,,,,,,,,,,,,,,,,,1608
10.30.228.213,8.8.8.8,web.facebook.com,1607,9,,,,,,,,,,,,,,,,,,,,,,,1607
10.30.220.206,8.8.8.8,gamedot.afafb.com,1605,45,45,45,45,,,,,,,,,,,,,,,,,,,,1605
10.30.218.20,8.8.8.8,graph.facebook.com,1605,2,,,,,,,,,,,,,,,,,,,,,,,1605
10.30.224.195,8.8.8.8,v7event.stats.avast.com,987,1604,,,,,,,,,,,,,,,,,,,,,,,1604
10.30.225.121,8.8.8.8,g.whatsapp.net,1603,52,,,,,,,,,,,,,,,,,,,,,,,1603
10.30.228.241,8.8.8.8,e9.whatsapp.net,1602,,,,,,,,,,,,,,,,,,,,,,,,1602
10.30.230.203,8.8.4.4,e16.whatsapp.net,1601,,,,,,,,,,,,,,,,,,,,,,,,1601
10.30.228.213,8.8.8.8,gamedot.afafb.com,1600,41,41,41,41,,,,,,,,,,,,,,,,,,,,1600
10.30.238.223,223.5.5.5,rr3---sn-woc7snez.googlevideo.com,1600,1600,,,,,,,,,,,,,,,,,,,,,,,1600
10.30.218.112,8.8.8.8,g.whatsapp.net,1600,60,,,,,,,,,,,,,,,,,,,,,,,1600
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1600,,,,,,,,,,,,,,,,,,,,,,,,1600
10.30.254.172,8.8.8.8,gcore-pic.xvideos-cdn.com,1599,60,,,,,,,,,,,,,,,,,,,,,,,1599
10.30.234.235,8.8.4.4,e7.whatsapp.net,1598,,,,,,,,,,,,,,,,,,,,,,,,1598
10.30.238.198,8.8.8.8,g-fallback.whatsapp.net,1596,54,,,,,,,,,,,,,,,,,,,,,,,1596
10.30.217.128,8.8.8.8,scontent.febb9-1.fna.fbcdn.net,1596,,,,,,,,,,,,,,,,,,,,,,,,1596
10.30.221.75,8.8.8.8,e3.whatsapp.net,1593,,,,,,,,,,,,,,,,,,,,,,,,1593
10.30.221.134,8.8.8.8,e5.whatsapp.net,1591,,,,,,,,,,,,,,,,,,,,,,,,1591
10.30.255.53,8.8.4.4,g-fallback.whatsapp.net,1591,43,,,,,,,,,,,,,,,,,,,,,,,1591
10.30.255.53,8.8.4.4,g-fallback.whatsapp.net,1591,39,,,,,,,,,,,,,,,,,,,,,,,1591
10.30.224.195,8.8.8.8,v7event.stats.avast.com,1247,1590,1590,,,,,,,,,,,,,,,,,,,,,,1590
10.30.221.75,8.8.8.8,e1.whatsapp.net,1590,,,,,,,,,,,,,,,,,,,,,,,,1590
10.30.228.213,8.8.8.8,gamedot.afafb.com,1590,49,49,49,49,,,,,,,,,,,,,,,,,,,,1590
10.30.218.139,114.114.114.114,tnc16-alisg.isnssdk.com,32,1589,32,32,,,,,,,,,,,,,,,,,,,,,1589
10.30.225.121,8.8.8.8,g.whatsapp.net,1589,40,,,,,,,,,,,,,,,,,,,,,,,1589
10.30.230.247,8.8.4.4,e16.whatsapp.net,1584,,,,,,,,,,,,,,,,,,,,,,,,1584
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1583,,,,,,,,,,,,,,,,,,,,,,,,1583
10.30.238.223,180.76.76.76,operate-sdk-telemetry.unity3d.com,1582,,,,,,,,,,,,,,,,,,,,,,,,1582
10.30.218.18,8.8.8.8,smaato_sdk_remote_config.json.sdk-files.smaato.net,1578,,,,,,,,,,,,,,,,,,,,,,,,1578
10.30.228.213,8.8.8.8,gamedot.afafb.com,1578,44,44,44,44,,,,,,,,,,,,,,,,,,,,1578
10.30.238.223,223.5.5.5,rr2---sn-oxvuxa15-woce.googlevideo.com,1578,1578,,,,,,,,,,,,,,,,,,,,,,,1578
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1576,,,,,,,,,,,,,,,,,,,,,,,,1576
10.30.228.213,8.8.8.8,gamedot.afafb.com,1576,17,17,17,17,,,,,,,,,,,,,,,,,,,,1576
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1575,,,,,,,,,,,,,,,,,,,,,,,,1575
10.30.224.195,8.8.8.8,v7event.stats.avast.com,660,1575,1575,,,,,,,,,,,,,,,,,,,,,,1575
10.30.223.247,8.8.4.4,g.whatsapp.net,1573,60,,,,,,,,,,,,,,,,,,,,,,,1573
10.30.233.234,8.8.8.8,epdg.epc.mnc010.mcc655.pub.3gppnetwork.org,1570,,,,,,,,,,,,,,,,,,,,,,,,1570
10.30.218.139,114.114.114.114,tnc16-platform-useast1a.tiktokv.com,1176,1570,32,32,32,32,32,32,32,32,32,,,,,,,,,,,,,,1570
10.30.220.78,8.8.8.8,graph.instagram.com,1569,60,,,,,,,,,,,,,,,,,,,,,,,1569
10.30.225.190,8.8.8.8,e11.whatsapp.net,1569,,,,,,,,,,,,,,,,,,,,,,,,1569
10.30.238.120,114.114.114.114,graph.whatsapp.com,1568,34,,,,,,,,,,,,,,,,,,,,,,,1568
10.30.225.204,8.8.8.8,e12.whatsapp.net,1565,,,,,,,,,,,,,,,,,,,,,,,,1565
10.30.225.232,8.8.8.8,mqtt-mini.facebook.com,1565,1,,,,,,,,,,,,,,,,,,,,,,,1565
10.30.218.112,8.8.8.8,e8.whatsapp.net,1565,,,,,,,,,,,,,,,,,,,,,,,,1565
10.30.230.51,8.8.4.4,g-fallback.whatsapp.net,1564,60,,,,,,,,,,,,,,,,,,,,,,,1564
10.30.218.139,114.114.114.114,interncache-rva.fbcdn.net,1564,,,,,,,,,,,,,,,,,,,,,,,,1564
10.30.228.213,8.8.8.8,gamedot.afafb.com,1564,4,4,4,4,,,,,,,,,,,,,,,,,,,,1564
10.30.225.121,8.8.8.8,mqtt-mini.facebook.com,1563,9,,,,,,,,,,,,,,,,,,,,,,,1563
10.30.238.223,180.76.76.76,supply.inmobicdn.net,1563,,,,,,,,,,,,,,,,,,,,,,,,1563
10.30.218.139,114.114.114.114,api22-normal-c-useast1a.tiktokv.com,1561,34,,,,,,,,,,,,,,,,,,,,,,,1561
10.30.218.74,8.8.4.4,e5.whatsapp.net,1561,,,,,,,,,,,,,,,,,,,,,,,,1561
